fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,total_sulfur_dioxide,density,pH,sulphates,alcohol,m_sulfur_dioxide
7.2,0.23,0.19,2.6878474937846906,0.052,5.288267030694535,0.99865,3.12,0.53,9.0,11.407766990291261
6.0,0.31,0.27,1.1939224684724346,0.042,4.795790545596741,0.98952,3.32,0.41,12.7,4.398148148148148
6.5,0.32,0.34,1.9021075263969205,0.044,4.5217885770490405,0.99184,3.28,0.6,12.0,6.308411214953272
6.5,0.28,0.26,2.2823823856765264,0.04,4.941642422609304,0.9956,3.32,0.37,10.2,10.185185185185185
6.6,0.22,0.36,1.8718021769015913,0.029,4.663439094112067,0.99206,3.2,0.47,11.8,7.142857142857142
6.2,0.21,0.34,2.028148247292285,0.03,4.5217885770490405,0.9914,3.32,0.45,12.5,8.333333333333332
6.9,0.44,0.42,2.2512917986064953,0.048,4.997212273764115,0.9974,3.32,0.46,9.5,2.314814814814815
7.0,0.24,0.34,0.8754687373538999,0.031,4.68213122712422,0.99,3.06,0.39,11.9,6.650246305418718
6.3,0.3,0.2,1.547562508716013,0.039,4.890349128221754,0.99158,3.0,0.38,10.7,8.5
5.8,0.19,0.33,1.6486586255873816,0.038,4.897839799950911,0.99107,3.16,0.42,11.3,11.778846153846153
5.5,0.29,0.3,0.7419373447293773,0.022,4.709530201312334,0.98869,3.34,0.38,12.8,4.6082949308755765
7.0,0.39,0.24,0.6931471805599453,0.048,4.787491742782046,0.9923,3.0,0.31,10.1,2.0
6.0,0.28,0.52,1.9740810260220096,0.028,4.653960350157523,0.99161,3.28,0.51,11.8,8.644859813084114
7.4,0.18,0.34,1.308332819650179,0.03,4.68213122712422,0.992,2.97,0.53,11.0,7.556675062972292
6.8,0.28,0.44,2.33214389523559,0.031,4.927253685157205,0.9946,3.16,0.36,10.4,8.413461538461538
7.6,0.48,0.37,0.7884573603642702,0.034,4.060443010546419,0.99256,3.05,0.54,10.4,1.234567901234568
7.5,0.38,0.56,2.3702437414678603,0.055,5.14166355650266,0.99605,3.13,0.65,9.9,3.6319612590799033
7.3,0.26,0.33,2.93651291389402,0.049,5.278114659230518,1.0,3.06,0.44,9.1,10.22167487684729
6.6,0.17,0.28,0.7419373447293773,0.034,4.6913478822291435,0.98939,3.0,0.52,11.9,13.75
5.8,0.3,0.33,1.5040773967762742,0.033,4.762173934797756,0.99057,3.2,0.44,11.7,5.9523809523809526
7.2,0.26,0.26,2.617395832834079,0.036,5.3706380281276624,0.9986,3.41,0.5,10.0,11.11111111111111
7.2,0.17,0.41,0.9555114450274365,0.052,4.844187086458591,0.99228,3.19,0.49,10.8,5.727923627684965
4.9,0.33,0.31,0.7884573603642702,0.016,5.017279836814924,0.98713,3.33,0.59,14.0,9.006928406466512
6.4,0.3,0.27,1.791759469228055,0.058,5.0238805208462765,0.99198,3.22,0.49,12.2,6.398104265402843
7.1,0.47,0.29,2.760009940032921,0.024,4.962844630259907,0.99518,3.12,0.48,12.0,5.339805825242719
7.9,0.28,0.49,2.1633230256605382,0.045,5.278114659230518,0.9954,3.04,0.55,11.0,11.881188118811881
6.6,0.25,0.32,1.8870696490323797,0.039,4.23410650459726,0.99163,2.96,0.52,11.1,3.787878787878788
6.0,0.36,0.32,0.7419373447293773,0.053,5.159055299214529,0.99414,3.38,0.54,8.8,5.936073059360731
6.2,0.21,0.38,2.0541237336955462,0.036,5.5053315359323625,0.9951,3.06,0.36,9.3,15.763546798029555
6.8,0.24,0.38,2.2300144001592104,0.045,5.225746673713202,0.99578,3.15,0.5,9.5,12.048192771084336
5.7,0.25,0.32,2.580216829592325,0.041,4.852030263919617,0.99524,3.23,0.53,10.4,10.165484633569738
7.1,0.34,0.2,1.9600947840472698,0.063,5.10594547390058,0.9946,3.17,0.42,10.0,11.270983213429258
7.0,0.15,0.3,2.6602595372658615,0.049,4.795790545596741,0.99704,3.2,0.36,9.5,10.952380952380953
6.6,0.27,0.33,0.8754687373538999,0.042,5.214935757608986,0.99215,3.29,0.46,10.7,5.594405594405594
6.8,0.25,0.24,0.9555114450274365,0.045,5.10594547390058,0.99402,3.53,0.58,10.8,8.609271523178808
5.6,0.175,0.29,0.5877866649021191,0.043,4.219507705176107,0.99112,3.28,0.48,9.9,4.672897196261683
7.0,0.36,0.3,1.791759469228055,0.04,4.969813299576001,0.99173,3.33,0.42,12.2,9.237875288683602
8.1,0.28,0.39,1.0647107369924282,0.029,4.382026634673881,0.9923,3.23,0.52,11.8,4.25531914893617
6.4,0.32,0.31,1.0647107369924282,0.037,4.844187086458591,0.99,3.06,0.45,11.8,8.374384236453201
6.2,0.15,0.46,0.9555114450274365,0.039,4.820281565605037,0.993,3.38,0.51,9.7,8.67579908675799
8.5,0.24,0.39,2.4336133554004498,0.044,4.962844630259907,0.9974,3.2,0.53,10.0,4.761904761904762
6.2,0.25,0.54,2.0794415416798357,0.046,5.176149732573829,0.99454,3.19,0.7,10.4,13.842482100238666
6.6,0.28,0.34,0.5877866649021191,0.037,4.787491742782046,0.9888,3.03,0.37,12.5,10.421836228287843
7.2,0.24,0.4,0.8754687373538999,0.045,4.672828834461906,0.9914,2.88,0.38,10.8,7.989690721649485
7.5,0.26,0.31,0.9555114450274365,0.032,4.700480365792417,0.99044,2.97,0.43,11.9,9.06801007556675
5.6,0.19,0.26,0.8754687373538999,0.03,4.343805421853684,0.9905,3.25,0.37,10.9,2.823529411764706
7.0,0.21,0.28,2.2617630984737906,0.045,5.402677381872279,0.9954,3.25,0.54,10.4,8.705882352941176
6.9,0.44,0.18,2.5494451709255714,0.051,4.844187086458591,0.9975,3.23,0.48,9.1,6.146572104018912
6.4,0.23,0.33,0.7654678421395714,0.044,5.3867860145356445,0.992,3.33,0.44,11.0,3.579676674364896
7.5,0.38,0.33,1.791759469228055,0.045,4.882801922586371,0.9942,3.32,0.44,10.9,6.944444444444444
6.9,0.2,0.36,0.9162907318741551,0.031,4.997212273764115,0.9931,3.35,0.56,11.0,8.735632183908047
7.6,0.15,0.35,1.667706820558076,0.051,4.59511985013459,0.99422,3.1,0.44,9.5,5.609756097560976
7.2,0.23,0.39,2.7212954278522306,0.058,5.262690188904886,0.9979,2.98,0.48,9.0,12.311557788944723
6.2,0.34,0.29,2.151762203259462,0.047,5.4510384535657,0.9955,3.35,0.62,10.0,10.344827586206897
6.7,0.31,0.33,1.0986122886681096,0.033,4.31748811353631,0.99064,3.29,0.65,12.5,2.797202797202797
9.0,0.17,0.49,0.6931471805599453,0.039,4.882801922586371,0.993,3.09,0.51,10.5,11.246943765281173
5.5,0.16,0.31,0.7884573603642702,0.026,4.23410650459726,0.9898,3.33,0.44,11.65,7.159353348729792
7.9,0.28,0.41,1.0986122886681096,0.044,5.030437921392435,0.9934,3.45,0.49,10.7,11.235955056179774
5.8,0.23,0.27,1.0296194171811583,0.043,4.248495242049359,0.9933,3.38,0.31,9.4,5.47945205479452
7.1,0.23,0.23,1.5040773967762742,0.038,4.727387818712341,0.99157,3.05,0.37,11.36666667,5.679012345679013
7.2,0.15,0.33,0.7419373447293773,0.027,4.1588830833596715,0.9937,3.37,0.4,9.9,3.6613272311212812
6.2,0.29,0.29,1.8870696490323797,0.046,5.187385805840755,0.99313,3.25,0.51,10.53333333,8.235294117647058
7.1,0.21,0.37,1.2237754316221157,0.026,4.61512051684126,0.9903,3.15,0.38,11.4,5.542168674698795
7.3,0.38,0.23,2.0149030205422647,0.05,4.634728988229636,0.99304,3.1,0.55,11.2,4.390243902439025
6.3,0.28,0.29,2.0541237336955462,0.051,4.969813299576001,0.99374,3.43,0.59,11.0,9.029345372460497
5.9,0.26,0.21,2.6026896854443837,0.034,5.030437921392435,0.9972,3.28,0.43,9.5,8.41121495327103
5.7,0.43,0.3,1.9021075263969205,0.039,4.59511985013459,0.992,3.54,0.61,12.3,5.286343612334802
6.4,0.28,0.44,2.0918640616783932,0.048,5.19295685089021,0.99528,3.15,0.48,9.2,11.80722891566265
6.5,0.25,0.27,2.785011242238338,0.049,5.384495062789089,0.9972,3.19,0.39,9.9,17.899761336515514
6.8,0.3,0.23,1.7227665977411035,0.061,5.4785534168509695,0.9958,3.32,0.6,9.5,11.689814814814815
8.1,0.26,0.27,1.667706820558076,0.03,4.820281565605037,0.99212,3.16,0.33,11.2,10.336538461538462
6.9,0.22,0.31,1.9878743481543455,0.029,4.882801922586371,0.99326,3.08,0.49,10.8,10.049019607843137
8.9,0.21,0.34,2.0918640616783932,0.037,5.017279836814924,0.9962,3.1,0.45,9.7,8.048780487804878
8.0,0.19,0.3,1.0986122886681096,0.053,4.948759890378168,0.994,3.18,0.49,9.6,11.483253588516748
6.1,0.34,0.24,2.9626924194757907,0.05,5.220355825078325,0.99943,3.12,0.61,9.3,8.009708737864077
7.5,0.38,0.5,2.624668592163159,0.042,5.220355825078325,0.9984,3.09,0.46,9.0,13.93643031784841
8.0,0.33,0.35,2.3978952727983707,0.035,4.6913478822291435,0.99457,3.12,0.36,11.6,5.339805825242719
6.2,0.3,0.42,1.1631508098056809,0.036,4.859812404361672,0.9901,3.13,0.38,11.6,6.779661016949153
6.8,0.25,0.34,1.7404661748405044,0.031,4.90527477843843,0.9927,3.21,0.38,10.6,8.076009501187649
6.8,0.18,0.37,0.9555114450274365,0.055,5.043425116919247,0.9934,3.08,0.45,9.1,11.519607843137255
6.4,0.32,0.25,1.791759469228055,0.055,4.9344739331306915,0.99171,3.27,0.5,12.4,6.557377049180329
6.7,0.47,0.34,2.2925347571405443,0.043,5.153291594497779,0.9964,3.22,0.6,9.2,7.345971563981042
7.6,0.18,0.46,2.4159137783010487,0.055,4.912654885736052,0.9968,3.14,0.43,9.9,14.00966183574879
6.8,0.23,0.32,2.2617630984737906,0.046,5.075173815233827,0.99452,3.08,0.52,10.5,11.519607843137255
5.8,0.345,0.15,2.468099531471619,0.033,4.795790545596741,0.99494,3.25,0.49,10.0,6.117647058823529
6.5,0.41,0.22,1.7578579175523736,0.052,4.962844630259907,0.9946,3.14,0.62,9.2,11.835748792270529
5.9,0.12,0.28,0.8754687373538999,0.037,4.430816798843313,0.99074,3.33,0.42,10.9,8.314087759815243
7.6,0.17,0.36,1.7047480922384253,0.042,4.634728988229636,0.99427,3.09,0.47,9.5,6.356968215158925
6.7,0.24,0.29,2.0541237336955462,0.038,4.852030263919617,0.9932,3.33,0.46,11.6,12.471131639722863
6.4,0.22,0.34,0.8754687373538999,0.023,4.7535901911063645,0.98958,3.18,0.7,11.7,13.397129186602871
6.1,0.3,0.3,1.1314021114911006,0.031,5.099866427824199,0.9895,3.39,0.43,12.7,11.389521640091115
6.5,0.19,0.26,1.8245492920510458,0.04,4.948759890378168,0.995,3.26,0.68,9.5,7.27699530516432
8.0,0.29,0.29,2.653241964607215,0.046,4.736198448394496,0.9983,3.25,0.37,9.7,6.117647058823529
5.8,0.32,0.28,1.667706820558076,0.032,4.7535901911063645,0.98946,3.16,0.57,13.0,11.057692307692307
6.5,0.21,0.51,2.9231615807191558,0.045,4.836281906951478,0.99966,3.2,0.47,8.8,8.095238095238095
6.4,0.25,0.32,1.8718021769015913,0.049,5.176149732573829,0.995,3.19,0.68,9.2,9.785202863961816
6.8,0.16,0.18,1.0296194171811583,0.046,4.74493212836325,0.99226,3.27,0.55,10.8,7.259953161592507
6.8,0.26,0.29,2.5572273113676265,0.052,5.081404364984463,0.99546,3.03,0.58,10.4,13.39950372208437
5.7,0.2,0.24,2.6946271807700692,0.047,4.727387818712341,0.99837,2.97,0.66,8.8,11.083123425692694
5.1,0.165,0.22,1.9021075263969205,0.047,4.990432586778736,0.9934,3.18,0.55,9.9,10.047846889952154
6.9,0.16,0.3,2.3608540011180215,0.057,5.225746673713202,0.9978,3.39,0.38,9.6,11.389521640091115
6.7,0.2,0.41,2.312535423847214,0.044,5.117993812416755,0.9954,3.14,0.58,9.8,12.077294685990337
6.4,0.24,0.29,2.517696472610991,0.051,5.117993812416755,0.9968,3.31,0.45,9.5,7.4245939675174
5.8,0.33,0.2,2.8361502037295256,0.047,5.117993812416755,0.9976,3.09,0.46,8.9,6.356968215158925
5.1,0.26,0.33,0.7419373447293773,0.027,4.736198448394496,0.98946,3.35,0.43,11.4,10.574712643678161
6.8,0.22,0.49,0.6418538861723948,0.052,4.859812404361672,0.991,3.25,0.35,11.4,6.117647058823529
5.2,0.3,0.34,0.9162907318741551,0.038,4.574710978503383,0.98942,3.56,0.48,13.0,3.947368421052631
6.9,0.34,0.3,1.7404661748405044,0.029,5.003946305945459,0.99165,3.36,0.49,12.3,7.79816513761468
6.5,0.22,0.45,2.1972245773362196,0.053,5.2832037287379885,0.9959,3.23,0.48,9.1,12.293144208037823
6.4,0.43,0.32,0.8754687373538999,0.048,4.219507705176107,0.992,3.08,0.41,11.4,2.450980392156863
6.9,0.24,0.33,0.9932517730102834,0.035,4.919980925828125,0.99,3.26,0.4,12.6,11.032863849765258
6.8,0.36,0.24,1.7227665977411035,0.039,4.8283137373023015,0.9909,3.27,0.34,12.6,5.620608899297425
6.8,0.26,0.29,2.8875901149342877,0.056,5.19295685089021,0.9998,3.45,0.4,9.6,10.786516853932584
6.0,0.27,0.15,0.9162907318741551,0.056,4.859812404361672,0.9936,3.12,0.45,8.8,8.495145631067961
6.4,0.44,0.26,1.0986122886681096,0.054,5.198497031265826,0.9952,3.58,0.57,10.0,4.366812227074235
7.0,0.23,0.28,1.308332819650179,0.053,4.532599493153256,0.99372,3.18,0.56,9.3,3.8277511961722492
6.4,0.15,0.4,0.832909122935104,0.053,4.990432586778736,0.99112,3.17,0.68,11.0,14.628297362110311
7.9,0.17,0.32,0.9555114450274365,0.053,5.017279836814924,0.9948,3.29,0.76,9.6,10.955710955710956
6.8,0.26,0.4,2.1400661634962708,0.046,5.19295685089021,0.99583,3.2,0.49,9.3,10.714285714285714
6.2,0.3,0.17,1.33500106673234,0.04,4.836281906951478,0.9939,3.01,0.46,9.0,5.985037406483791
7.7,0.29,0.29,1.7578579175523736,0.06,5.056245805348308,0.99572,3.49,0.59,10.3,6.013363028953229
6.9,0.37,0.28,2.6946271807700692,0.031,4.927253685157205,0.9948,3.1,0.37,11.6,8.292682926829269
6.4,0.23,0.26,2.2082744135228043,0.054,5.204006687076795,0.9954,3.12,0.49,9.4,11.407766990291261
7.7,0.23,0.31,2.4595888418037104,0.038,5.231108616854587,0.9969,3.12,0.55,9.5,14.320388349514563
5.9,0.25,0.25,2.509599262378372,0.052,5.111987788356544,0.997,3.24,0.44,9.5,7.0754716981132075
6.9,0.32,0.27,2.833213344056216,0.034,5.225746673713202,0.99938,3.34,0.6,9.0,13.36405529953917
5.8,0.29,0.33,1.547562508716013,0.029,4.48863636973214,0.98994,3.25,0.42,12.3,7.0588235294117645
5.0,0.235,0.27,2.5455312716044354,0.03,4.77912349311153,0.9954,3.07,0.5,9.4,8.353808353808354
6.3,0.43,0.32,2.2823823856765264,0.042,4.672828834461906,0.99172,3.28,0.33,12.9,4.205607476635515
6.1,0.2,0.34,2.3513752571634776,0.041,5.308267697401205,0.995,3.14,0.44,10.1,9.178743961352655
7.7,0.28,0.29,1.667706820558076,0.051,4.962844630259907,0.9939,3.16,0.39,10.2,6.009615384615384
6.1,0.38,0.42,1.791759469228055,0.016,4.736198448394496,0.99007,3.15,0.31,12.4,7.469879518072289
7.9,0.3,0.27,2.2512917986064953,0.036,4.727387818712341,0.9939,2.96,0.46,11.7,5.05050505050505
6.8,0.23,0.42,2.128231705849268,0.044,5.247024072160486,0.9958,3.22,0.48,9.3,13.270142180094785
6.3,0.21,0.28,0.9162907318741551,0.051,4.962844630259907,0.9928,3.23,0.42,10.1,10.874704491725767
6.9,0.23,0.32,2.856470206220483,0.045,5.0369526024136295,0.9972,3.22,0.42,10.5,14.691943127962084
6.5,0.26,0.31,0.832909122935104,0.034,4.983606621708336,0.98944,3.16,0.54,12.4,14.182692307692307
5.4,0.185,0.19,2.0918640616783932,0.048,4.709530201312334,0.99438,3.26,0.41,9.5,8.450704225352114
6.9,0.115,0.35,1.8562979903656263,0.048,4.6913478822291435,0.9939,3.32,0.42,10.2,8.333333333333332
7.0,0.16,0.26,2.1162555148025524,0.047,5.3981627015177525,0.99622,3.38,0.58,10.1,6.8493150684931505
6.2,0.36,0.32,1.6094379124341003,0.036,4.532599493153256,0.98936,3.2,0.5,13.3,10.476190476190476
6.4,0.19,0.35,2.4159137783010487,0.043,4.672828834461906,0.99632,3.16,0.5,9.7,9.615384615384615
7.1,0.2,0.36,2.533696813957432,0.042,4.8283137373023015,0.997,2.92,0.59,9.5,11.479591836734695
6.2,0.43,0.49,2.0014800002101243,0.045,4.7535901911063645,0.9963,3.27,0.57,9.0,2.8103044496487124
6.3,0.23,0.22,2.915064370486536,0.054,5.0238805208462765,0.99853,3.12,0.6,9.3,10.194174757281553
6.7,0.31,0.32,2.740840023925201,0.038,4.382026634673881,0.99412,3.14,0.34,12.5,1.4492753623188404
6.6,0.2,0.32,0.7419373447293773,0.039,4.3694478524670215,0.9926,3.39,0.54,10.2,5.694760820045557
6.4,0.26,0.21,2.2192034840549946,0.05,5.209486152841421,0.99542,3.23,0.48,9.5,12.056737588652481
6.9,0.34,0.36,0.8754687373538999,0.032,4.983606621708336,0.99214,3.07,0.52,9.8,3.194103194103194
5.8,0.24,0.28,0.8754687373538999,0.038,4.343805421853684,0.98711,3.1,0.29,13.9,9.756097560975611
6.4,0.42,0.46,2.2407096892759584,0.05,5.198497031265826,0.99495,3.18,0.46,9.7,13.875598086124404
7.3,0.26,0.53,2.617395832834079,0.047,5.1089711948171175,0.9984,3.06,0.45,9.1,14.901477832512313
5.0,0.27,0.32,1.7047480922384253,0.032,5.187385805840755,0.98956,3.45,0.31,12.6,13.03370786516854
5.7,0.335,0.34,0.6931471805599453,0.04,5.1647859739235145,0.992,3.27,0.66,10.0,3.044496487119438
7.1,0.26,0.3,1.0986122886681096,0.031,4.859812404361672,0.9917,3.19,0.49,11.4,3.102625298329356
7.1,0.26,0.34,2.7343675094195836,0.067,5.247024072160486,0.9986,3.07,0.53,9.1,8.5995085995086
7.5,0.33,0.28,1.7749523509116738,0.042,5.049856007249537,0.99385,3.36,0.57,10.9,4.81651376146789
7.6,0.33,0.35,1.9878743481543455,0.036,4.844187086458591,0.9924,3.16,0.39,12.0,2.8846153846153846
6.9,0.3,0.3,0.832909122935104,0.053,5.231108616854587,0.99361,3.29,0.54,9.9,5.594405594405594
6.7,0.105,0.32,2.5952547069568657,0.051,4.672828834461906,0.998,3.54,0.45,9.2,7.488986784140969
6.2,0.21,0.18,2.533696813957432,0.044,5.049856007249537,0.99655,3.14,0.52,9.4,14.73429951690821
7.8,0.17,0.23,0.9932517730102834,0.029,4.859812404361672,0.99272,3.37,0.41,10.7,8.924485125858123
6.9,0.38,0.25,2.379546134130174,0.04,5.2574953720277815,0.9971,3.28,0.61,9.2,6.542056074766356
7.7,0.12,0.32,0.8754687373538999,0.06,5.017279836814924,0.9952,3.37,0.42,9.2,10.755148741418765
6.2,0.16,0.47,0.8754687373538999,0.029,4.406719247264253,0.99,3.26,0.42,12.2,5.39906103286385
6.5,0.23,0.33,2.6946271807700692,0.042,4.941642422609304,0.99695,3.35,0.56,10.4,5.74712643678161
6.2,0.27,0.26,2.5726122302071057,0.046,4.852030263919617,0.9951,3.16,0.37,10.8,10.336538461538462
7.0,0.29,0.33,0.6418538861723948,0.041,4.770684624465665,0.99048,3.21,0.5,11.4,4.750593824228028
6.7,0.2,0.24,2.0149030205422647,0.044,4.61512051684126,0.99348,3.12,0.33,10.2,6.796116504854369
6.6,0.27,0.41,0.832909122935104,0.052,4.962844630259907,0.9951,3.42,0.47,10.0,3.6199095022624435
5.8,0.25,0.28,2.4932054526026954,0.056,5.170483995038151,0.99755,3.42,0.43,9.5,10.180995475113122
6.5,0.22,0.27,0.9555114450274365,0.039,4.762173934797756,0.99178,3.38,0.57,11.0,8.219178082191782
7.1,0.47,0.24,1.9459101490553132,0.044,4.356708826689592,0.9956,3.21,0.56,9.7,2.6128266033254155
6.1,0.27,0.43,2.1400661634962708,0.049,5.497168225293202,0.9957,3.12,0.47,9.0,15.776699029126213
7.3,0.24,0.34,2.797281334830153,0.05,5.1647859739235145,0.9983,3.03,0.42,9.0,9.429280397022334
7.0,0.24,0.24,1.0296194171811583,0.047,4.5217885770490405,0.99251,3.3,0.43,9.9,6.744186046511628
5.6,0.41,0.24,1.0647107369924282,0.034,3.9889840465642745,0.98815,3.32,0.5,13.5,2.314814814814815
5.2,0.37,0.33,0.7884573603642702,0.028,4.406719247264253,0.9902,3.37,0.38,11.7,2.974828375286041
6.5,0.2,0.33,0.9162907318741551,0.039,4.709530201312334,0.99008,3.22,0.65,12.0,8.53080568720379
6.6,0.27,0.3,1.0647107369924282,0.025,5.0369526024136295,0.9928,3.29,0.62,10.5,3.2634032634032635
5.8,0.31,0.32,1.7047480922384253,0.024,4.553876891600541,0.98906,3.25,0.52,13.7,6.588235294117647
9.0,0.2,0.33,1.5040773967762742,0.049,3.713572066704308,0.9944,3.14,0.36,9.8,2.4154589371980673
6.6,0.38,0.15,1.7227665977411035,0.044,4.3694478524670215,0.9931,3.11,0.38,10.2,6.082725060827252
6.6,0.25,0.29,0.7419373447293773,0.068,4.8283137373023015,0.9914,3.34,0.58,11.0,8.986175115207374
6.3,0.12,0.36,1.1314021114911006,0.044,4.990432586778736,0.9914,3.27,0.74,11.4,11.007025761124122
6.6,0.21,0.36,0.5877866649021191,0.034,4.736198448394496,0.99165,3.24,0.68,10.5,11.320754716981131
7.7,0.42,0.31,2.322387720290225,0.048,5.402677381872279,0.9969,3.06,0.61,9.2,5.418719211822659
6.6,0.33,0.31,0.832909122935104,0.02,4.499809670330265,0.99035,3.26,0.44,12.4,6.807511737089202
6.2,0.32,0.5,2.0149030205422647,0.048,5.231108616854587,0.9948,3.19,0.45,9.6,14.558472553699286
5.9,0.28,0.14,2.2617630984737906,0.032,4.962844630259907,0.99542,3.28,0.44,9.5,7.009345794392525
7.5,0.19,0.49,1.0296194171811583,0.055,4.709530201312334,0.9946,3.33,0.44,9.9,4.387990762124711
7.2,0.27,0.42,0.9555114450274365,0.05,4.912654885736052,0.992,2.94,0.46,11.0,8.883248730964468
7.4,0.26,0.3,2.186051276738094,0.049,5.062595033026967,0.9963,3.13,0.48,8.9,9.200968523002421
6.5,0.36,0.31,2.6775909936175015,0.053,4.736198448394496,0.99544,3.2,0.56,11.0,4.761904761904762
6.4,0.35,0.28,0.7419373447293773,0.055,5.081404364984463,0.99405,3.42,0.5,9.1,2.0361990950226243
5.2,0.405,0.15,0.8960880245566356,0.038,3.8066624897703196,0.99125,3.52,0.4,11.6,2.212389380530974
6.0,0.27,0.3,2.7536607123542622,0.044,4.976733742420574,0.99666,3.12,0.53,10.3,3.640776699029126
5.9,0.32,0.2,2.7343675094195836,0.05,4.976733742420574,0.99666,3.24,0.41,10.3,6.839622641509433
6.4,0.26,0.43,2.6100697927420065,0.033,5.442417710521793,0.9974,3.08,0.38,8.9,15.686274509803921
6.7,0.31,0.31,2.388762789235098,0.04,5.170483995038151,0.9953,3.46,0.55,11.4,2.242152466367713
6.4,0.17,0.27,0.9162907318741551,0.037,4.59511985013459,0.9916,3.46,0.42,11.0,4.484304932735426
6.3,0.3,0.19,2.1633230256605382,0.049,5.220355825078325,0.99514,3.22,0.48,9.5,11.137440758293836
6.0,0.4,0.3,0.9555114450274365,0.047,4.770684624465665,0.9931,3.17,0.48,10.1,7.194244604316546
7.2,0.28,0.38,1.0986122886681096,0.052,5.056245805348308,0.9912,3.13,0.52,11.1,5.5690072639225185
6.8,0.22,0.37,0.9932517730102834,0.036,5.278114659230518,0.9908,3.35,0.72,12.5,8.735632183908047
7.4,0.2,0.37,2.8875901149342877,0.048,5.25227342804663,0.9995,3.03,0.42,9.2,10.669975186104221
6.4,0.28,0.28,1.3862943611198906,0.04,4.59511985013459,0.99216,3.25,0.47,11.1,4.470588235294118
7.0,0.15,0.29,2.856470206220483,0.058,4.709530201312334,0.9978,3.15,0.37,9.7,10.843373493975903
6.1,0.38,0.14,1.589235205116581,0.06,4.736198448394496,0.99344,3.07,0.34,9.2,6.6339066339066335
6.8,0.32,0.32,2.272125885509337,0.029,4.663439094112067,0.99146,3.0,0.34,12.3,7.75
5.8,0.18,0.37,0.7419373447293773,0.036,4.574710978503383,0.98942,3.16,0.48,12.0,7.451923076923077
6.0,0.45,0.42,0.7419373447293773,0.051,5.288267030694535,0.9932,3.02,0.4,9.0,15.174129353233832
7.0,0.18,0.26,0.8754687373538999,0.044,4.499809670330265,0.99256,3.39,0.48,10.7,10.478359908883826
7.2,0.25,0.32,0.9162907318741551,0.054,4.663439094112067,0.99154,3.17,0.48,11.1,5.755395683453237
6.9,0.19,0.49,2.028148247292285,0.036,5.153291594497779,0.9932,3.2,0.27,11.5,11.666666666666666
6.1,0.28,0.26,0.9162907318741551,0.03,4.624972813284271,0.98894,3.03,0.41,12.1,6.2034739454094305
6.6,0.25,0.39,0.8960880245566356,0.04,4.499809670330265,0.9911,3.35,0.4,11.4,9.195402298850576
6.5,0.28,0.35,2.797281334830153,0.042,5.278114659230518,0.9978,3.23,0.5,9.6,13.002364066193852
6.0,0.27,0.26,0.832909122935104,0.038,4.9344739331306915,0.99125,3.46,0.43,11.1,7.174887892376682
6.9,0.17,0.3,1.0986122886681096,0.047,4.770684624465665,0.99152,3.16,0.51,11.6,3.125
6.5,0.36,0.38,2.4159137783010487,0.028,4.418840607796598,0.99274,3.1,0.43,12.1,4.878048780487806
7.8,0.28,0.31,1.1314021114911006,0.046,5.342334251964811,0.99434,3.23,0.64,9.8,6.619385342789597
6.4,0.34,0.23,1.9878743481543455,0.039,4.969813299576001,0.9944,3.19,0.65,10.0,8.830548926014322
6.8,0.26,0.43,2.5455312716044354,0.045,5.293304824724492,0.9969,3.26,0.55,9.5,12.441314553990612
6.6,0.35,0.29,2.7343675094195836,0.044,5.181783550292085,0.9991,3.17,0.58,8.9,12.949640287769784
6.6,0.19,0.41,2.2925347571405443,0.046,5.135798437050262,0.9954,3.14,0.57,9.8,12.318840579710143
7.4,0.35,0.24,1.9459101490553132,0.042,4.820281565605037,0.99304,3.14,0.44,11.3,6.763285024154588
7.0,0.16,0.26,2.060513531794317,0.047,5.3981627015177525,0.99622,3.38,0.58,10.1,6.8493150684931505
5.8,0.335,0.14,1.916922612182061,0.046,5.288267030694535,0.9937,3.3,0.71,10.3,11.395348837209303
7.1,0.34,0.31,1.8245492920510458,0.032,4.948759890378168,0.99166,3.35,0.47,12.3,8.275862068965518
6.8,0.23,0.3,0.9932517730102834,0.043,4.564348191467836,0.99207,3.17,0.46,10.7,4.556354916067146
7.2,0.27,0.31,0.7884573603642702,0.031,4.394449154672439,0.98892,3.03,0.33,12.7,6.699751861042185
7.3,0.2,0.39,1.1939224684724346,0.048,4.477336814478207,0.99044,2.94,0.35,12.0,6.091370558375635
6.4,0.33,0.3,2.1041341542702074,0.041,5.1298987149230735,0.99331,3.22,0.49,11.1,9.952606635071088
6.7,0.45,0.3,1.840549633397487,0.036,5.111987788356544,0.99122,3.12,0.46,12.2,6.553398058252427
6.7,0.23,0.17,0.832909122935104,0.061,4.61512051684126,0.9925,3.07,0.55,9.5,3.4398034398034394
8.5,0.17,0.49,2.2823823856765264,0.048,4.6913478822291435,0.9947,2.88,0.34,10.5,5.927835051546392
5.8,0.38,0.26,0.7419373447293773,0.058,4.948759890378168,0.99271,3.27,0.43,9.7,4.683840749414521
7.7,0.39,0.3,1.8245492920510458,0.037,4.882801922586371,0.9943,3.38,0.44,11.0,6.621004566210046
6.4,0.23,0.27,1.1314021114911006,0.042,4.61512051684126,0.99094,3.03,0.63,10.9,8.684863523573203
